tweet_id,source,text,retweeted_status_user_id,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,date_time,favorites,retweets,user_followers,jpg_url,img_num,predictions,confidences,gender,tweet_length
788070120937619456,Twitter for iPhone,"['rt', 'dog', 'rate', 'this', 'is', 'bo', 'and', 'ty', 'bo', 'eats', 'paper', 'and', 'ty', 'felt', 'left', 'out', '11', '10', 'for', 'both', 'http', 't', 'co', '1achqs8rvk']",4196983835.0,"https://twitter.com/dog_rates/status/761004547850530816/photo/1,https://twitter.com/dog_rates/status/761004547850530816/photo/1",11,10,Bo,None,None,None,None,2016-10-17 17:32:13,0,3391,8943071,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden_retriever,0.735163,unknown,24
788039637453406209,Twitter for iPhone,"['did', 'did', 'they', 'pick', 'out', 'that', 'license', 'plate', '12', '10', 'for', 'both', 'http', 't', 'co', 'lrmuuoxgbq']",,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12,10,None,None,None,None,None,2016-10-17 15:31:05,6076,1290,8943071,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,,0.0,unknown,16
787810552592695296,Twitter for iPhone,"['this', 'is', 'frank', 'he', 'wear', 'sunglass', 'and', 'walk', 'himself', '11', '10', 'i', 'll', 'never', 'be', 'this', 'cool', 'or', 'independent', 'http', 't', 'co', 'pnnjbthwpc']",,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,None,None,None,None,2016-10-17 00:20:47,8545,3010,8943071,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.362835,male,23
787717603741622272,Twitter for iPhone,"['this', 'is', 'tonks', 'she', 'is', 'a', 'service', 'puppo', 'can', 'hear', 'a', 'caterpillar', 'hiccup', 'from', '7', 'mile', 'away', '13', '10', 'would', 'follow', 'anywhere', 'http', 't', 'co', 'i622zbwkup']",,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,None,None,None,puppo,2016-10-16 18:11:26,10186,2748,8943071,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,0.992339,female,26
787397959788929025,Twitter for iPhone,"['this', 'is', 'moose', 'he', 's', 'rather', 'h', 'ckin', 'dangerous', 'you', 'can', 'tell', 'by', 'the', 'collar', '11', '10', 'would', 'still', 'attempt', 'to', 'snug', 'http', 't', 'co', 'lhvhgddzb3']",,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,None,None,None,None,2016-10-15 21:01:17,10807,2816,8943071,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,male,26
787322443945877504,Twitter for iPhone,"['this', 'is', 'lincoln', 'he', 'forgot', 'to', 'use', 'his', 'blinker', 'when', 'he', 'changed', 'lane', 'just', 'now', 'guilty', 'a', 'h', 'ck', 'still', '10', '10', 'http', 't', 'co', 'lsrr83sivp']",,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,None,None,None,None,2016-10-15 16:01:13,7723,1722,8943071,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,golden_retriever,0.105703,male,26
786963064373534720,Twitter for iPhone,"['this', 'is', 'rory', 'he', 's', 'got', 'an', 'interview', 'in', 'a', 'few', 'minute', 'looking', 'spiffy', 'af', 'nervous', 'a', 'h', 'ck', 'tho', '12', '10', 'would', 'hire', 'http', 't', 'co', 'ibj5g6xaaj']",,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,None,None,None,None,2016-10-14 16:13:10,26422,7869,8943071,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.915303,male,28
786709082849828864,Twitter for iPhone,"['this', 'is', 'logan', 'the', 'chow', 'who', 'lived', 'he', 'solemnly', 'swears', 'he', 's', 'up', 'to', 'lot', 'of', 'good', 'h', 'ckin', 'magical', 'af', '9', '75', '10', 'http', 't', 'co', 'ybo5wuqaps']",,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,None,None,None,None,2016-10-13 23:23:56,18093,6040,8943071,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,male,28
786664955043049472,Twitter for iPhone,"['honestly', 'kathleen', 'i', 'just', 'want', 'more', 'ken', 'bone', '12', '10', 'http', 't', 'co', 'hmlevamp4r']",,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,None,None,None,None,None,2016-10-13 20:28:35,10509,2507,8943071,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,,14
786595970293370880,Twitter for iPhone,"['this', 'is', 'dale', 'he', 's', 'a', 'real', 'spookster', 'did', 'me', 'quite', 'the', 'frighten', '11', '10', 'not', 'too', 'spooky', 'to', 'pet', 'tho', 'http', 't', 'co', 'l8bwdd4obx']",,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,None,None,None,None,2016-10-13 15:54:28,9375,3093,8943071,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,male,25
786363235746385920,Twitter for iPhone,"['this', 'is', 'rizzo', 'he', 'ha', 'many', 'talent', 'a', 'true', 'renaissance', 'doggo', '13', '10', 'entertaining', 'af', 'http', 't', 'co', 'tvxpejb7wn']",,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,doggo,None,None,None,2016-10-13 00:29:39,10796,3434,8943071,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,male,19
786233965241827333,Twitter for iPhone,"['this', 'is', 'mattie', 'she', 's', 'extremely', 'dangerous', 'will', 'bite', 'your', 'h', 'ckin', 'finger', 'right', 'off', 'still', '11', '10', 'would', 'pet', 'with', 'caution', 'http', 't', 'co', '78c9w8klfh']",,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,None,None,None,None,2016-10-12 15:55:59,15095,4652,8943071,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador_retriever,0.478193,female,26
786036967502913536,Twitter for iPhone,"['rt', 'dog', 'rate', 'this', 'is', 'scout', 'he', 'really', 'want', 'to', 'kiss', 'himself', 'h', 'ckin', 'inappropriate', '11', '10', 'narcissistic', 'af', 'http', 't', 'co', 'x0gv2ck3ad']",4196983835.0,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,None,None,None,None,2016-10-12 02:53:11,0,6898,8943071,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever,0.99383,male,23
785927819176054784,Twitter for iPhone,"['this', 'is', 'lucy', 'she', 's', 'strives', 'to', 'be', 'the', 'best', 'potato', 'she', 'can', 'be', '12', '10', 'would', 'boop', 'http', 't', 'co', 'lntsj7fc4y']",,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,None,None,None,None,2016-10-11 19:39:28,11297,3142,8943071,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,toy_poodle,0.00849262,female,22
785872687017132033,Twitter for iPhone,"['meet', 'rusty', 'he', 'appears', 'to', 'be', 'rather', 'h', 'ckin', 'fluffy', 'also', 'downright', 'adorable', 'af', '12', '10', 'would', 'rub', 'my', 'face', 'against', 'his', 'http', 't', 'co', '1j9klgb4wv']",,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,None,None,None,None,2016-10-11 16:00:24,6641,1780,8943071,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great_Pyrenees,0.392108,male,26
785639753186217984,Twitter for iPhone,"['this', 'is', 'pinot', 'he', 's', 'a', 'sophisticated', 'doggo', 'you', 'can', 'tell', 'by', 'the', 'hat', 'also', 'pointier', 'than', 'your', 'average', 'pupper', 'still', '10', '10', 'would', 'pet', 'cautiously', 'http', 't', 'co', 'f2wmlztphd']",,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10,10,Pinot,doggo,None,pupper,None,2016-10-11 00:34:48,7795,2208,8943071,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,,0.0,male,30
785533386513321988,Twitter for iPhone,"['this', 'is', 'dallas', 'her', 'tongue', 'is', 'ridiculous', '11', '10', 'h', 'ckin', 'proud', 'af', 'http', 't', 'co', 'h4jhlh4eyg']",,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,None,None,None,None,2016-10-10 17:32:08,9024,1963,8943071,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,miniature_pinscher,0.436023,female,17
785264754247995392,Twitter for iPhone,"['this', 'is', 'doc', 'he', 'requested', 'to', 'be', 'carried', 'around', 'like', 'that', '12', '10', 'anything', 'for', 'doc', 'http', 't', 'co', 'mwyacm4qnx']",,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,None,None,None,None,2016-10-09 23:44:41,7204,1597,8943071,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,chow,0.056137,male,20
785170936622350336,Twitter for iPhone,"['this', 'is', 'hero', 'he', 'wa', 'enjoying', 'the', 'car', 'ride', 'until', 'he', 'remembered', 'that', 'bee', 'are', 'dying', 'globally', 'at', 'an', 'alarming', 'rate', '11', '10', 'http', 't', 'co', 'cubfg7f4qq']",,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,None,None,None,None,2016-10-09 17:31:53,11914,4752,8943071,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Eskimo_dog,0.0274944,male,27
784826020293709826,Twitter for iPhone,"['this', 'is', 'rusty', 'he', 's', 'going', 'd1', 'for', 'sure', 'insane', 'vertical', '13', '10', 'would', 'draft', 'http', 't', 'co', 'asykowmrxq']",,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13,10,Rusty,None,None,None,None,2016-10-08 18:41:19,10017,3197,8943071,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,chow,0.0903414,male,19
784517518371221505,Twitter for iPhone,"['this', 'is', 'frankie', 'he', 'ha', 'yet', 'to', 'learn', 'how', 'to', 'control', 'his', 'tongue', '11', '10', 'maybe', 'one', 'day', 'http', 't', 'co', 'p6fgye2db6']",,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,None,None,None,None,2016-10-07 22:15:26,8886,2487,8943071,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,malamute,0.757764,male,22
784431430411685888,Twitter for iPhone,"['this', 'is', 'stormy', 'he', 's', 'curly', 'af', 'already', 'pupared', 'for', 'coachella', 'next', 'year', '12', '10', 'http', 't', 'co', 'pha1vtqqpt']",,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,None,None,None,None,2016-10-07 16:33:21,5664,1253,8943071,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,0.744819,male,19
783839966405230592,Twitter for iPhone,"['this', 'is', 'riley', 'his', 'owner', 'put', 'a', 'donut', 'pillow', 'around', 'him', 'and', 'he', 'love', 'it', 'so', 'much', 'he', 'won', 't', 'let', 'anyone', 'take', 'it', 'off', '13', '10', 'http', 't', 'co', '8tcqcszcz8']",,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,Riley,None,None,None,None,2016-10-06 01:23:05,29679,10627,8943071,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,,0.0,male,31
783821107061198850,Twitter for iPhone,"['this', 'is', 'mairi', 'she', 'ha', 'mastered', 'the', 'art', 'of', 'camouflage', '12', '10', 'h', 'ckin', 'sneaky', 'af', 'http', 't', 'co', 'stcpjinahp']",,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,None,None,None,None,2016-10-06 00:08:09,7293,1934,8943071,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland_terrier,0.26565900000000003,female,20
783695101801398276,Twitter for iPhone,"['this', 'is', 'loomis', 'he', 's', 'the', 'leader', 'of', 'the', 'kenneth', 'search', 'party', 'the', 'passion', 'is', 'almost', 'overwhelming', '12', '10', 'one', 'day', 'he', 'will', 'be', 'free', 'http', 't', 'co', 'kcrklfg4ay']",,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,None,None,None,None,2016-10-05 15:47:27,10370,3169,8943071,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,chow,0.314265,male,29
783466772167098368,Twitter for iPhone,"['this', 'is', 'finn', 'he', 'like', 'eavesdropping', 'from', 'filing', 'cabinet', 'it', 's', 'a', 'real', 'issue', 'but', 'no', 'one', 'ha', 'approached', 'him', 'about', 'it', '11', '10', 'would', 'still', 'pet', 'http', 't', 'co', 's8w8del9hq']",,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,None,None,None,None,2016-10-05 00:40:09,8361,2200,8943071,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,male,31
783391753726550016,Twitter for iPhone,"['meet', 'godi', 'he', 's', 'an', 'avid', 'beachgoer', 'and', 'part', 'time', 'rainbow', 'summoner', 'eyeliner', 'flawless', 'af', '13', '10', 'would', 'snug', 'well', 'http', 't', 'co', 'bo936ydjdi']",,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,None,None,None,None,2016-10-04 19:42:03,16728,5369,8943071,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,0.87713,male,24
783347506784731136,Twitter for iPhone,"['rt', 'dog', 'rate', 'this', 'is', 'kenny', 'he', 'just', 'want', 'to', 'be', 'included', 'in', 'the', 'happening', '11', '10', 'http', 't', 'co', '2s6oye3xqk']",4196983835.0,"https://twitter.com/dog_rates/status/674291837063053312/photo/1,https://twitter.com/dog_rates/status/674291837063053312/photo/1",11,10,Kenny,None,None,None,None,2016-10-04 16:46:14,0,5452,8943071,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,Cardigan,0.611525,male,21
783334639985389568,Twitter for iPhone,"['this', 'is', 'dave', 'he', 's', 'currently', 'in', 'a', 'predicament', 'doesn', 't', 'seem', 'to', 'mind', 'tho', '12', '10', 'someone', 'assist', 'dave', 'http', 't', 'co', 'nfprkaxqwu']",,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,None,None,None,None,2016-10-04 15:55:06,28811,11502,8943071,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,male,24
783085703974514689,Twitter for iPhone,"['this', 'is', 'earl', 'he', 'can', 't', 'catch', 'did', 'his', 'best', 'tho', '11', '10', 'would', 'repair', 'confidence', 'with', 'extra', 'pat', 'http', 't', 'co', 'isqyvbjfgm']",,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,None,None,None,None,2016-10-03 23:25:55,8087,2161,8943071,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake_Bay_retriever,0.240602,male,23
782969140009107456,Twitter for iPhone,"['this', 'is', 'cali', 'she', 'arrived', 'preassembled', 'convenient', 'af', '12', '10', 'appears', 'to', 'be', 'rather', 'h', 'ckin', 'pettable', 'http', 't', 'co', 'vobv1zqvcx']",,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,None,None,None,None,2016-10-03 15:42:44,23883,7253,8943071,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,golden_retriever,0.17139300000000002,female,21
782747134529531904,Twitter for iPhone,"['this', 'is', 'deacon', 'he', 's', 'the', 'happiest', 'almost', 'dry', 'doggo', 'i', 've', 'ever', 'seen', '11', '10', 'would', 'smile', 'back', 'http', 't', 'co', 'c6fumnht1h']",,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,doggo,None,None,None,2016-10-03 01:00:34,7394,1389,8943071,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,male,23
782722598790725632,Twitter for iPhone,"['this', 'is', 'penny', 'she', 'fought', 'a', 'bee', 'and', 'the', 'bee', 'won', '10', '10', 'you', 're', 'fine', 'penny', 'everything', 's', 'fine', 'http', 't', 'co', 'zrmvdffej6']",,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,Penny,None,None,None,None,2016-10-02 23:23:04,17095,5305,8943071,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,0.574557,female,24
782598640137187329,Twitter for iPhone,"['this', 'is', 'timmy', 'he', 's', 'quite', 'large', 'according', 'to', 'a', 'trusted', 'source', 'it', 's', 'actually', 'a', 'dog', 'wearing', 'a', 'dog', 'suit', '11', '10', 'http', 't', 'co', 'biuchfwhqn']",,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,None,None,None,None,2016-10-02 15:10:30,7716,1842,8943071,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,malamute,0.8408709999999999,male,27
782305867769217024,Twitter for iPhone,"['this', 'is', 'sampson', 'he', 'just', 'graduated', 'ready', 'to', 'be', 'a', 'doggo', 'now', 'time', 'for', 'the', 'real', 'world', '12', '10', 'have', 'fun', 'with', 'tax', 'http', 't', 'co', 'pgvkxrw0s1']",,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,doggo,None,None,None,2016-10-01 19:47:08,16471,5447,8943071,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,male,27
782021823840026624,Twitter for iPhone,"['rt', 'dog', 'rate', 'this', 'is', 'harper', 'she', 'scraped', 'her', 'elbow', 'attempting', 'a', 'backflip', 'off', 'a', 'tree', 'valiant', 'effort', 'tho', '12', '10', 'http', 't', 'co', 'ohkjhghrp5']",4196983835.0,"https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://twitter.com/dog_rates/status/707610948723478529/photo/1",12,10,Harper,None,None,None,None,2016-10-01 00:58:26,0,6096,8943071,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,golden_retriever,0.383223,female,25
781955203444699136,Twitter for iPhone,"['this', 'is', 'chipson', 'he', 'weighed', 'in', 'at', '3', 'ounce', 'and', 'is', 'officially', 'super', 'h', 'ckin', 'smol', 'space', 'saving', 'af', '11', '10', 'would', 'snug', 'delicately', 'http', 't', 'co', 'fjesk7a1jv']",,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11,10,Chipson,None,None,None,None,2016-09-30 20:33:43,11021,3319,8943071,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,,0.0,male,28
781661882474196992,Twitter for iPhone,"['who', 'keep', 'sending', 'in', 'picture', 'without', 'dog', 'in', 'them', 'this', 'need', 'to', 'stop', '5', '10', 'for', 'the', 'mediocre', 'road', 'http', 't', 'co', 'elqelxwmrc']",,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5,10,None,None,None,None,None,2016-09-30 01:08:10,10329,2675,8943071,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,unknown,23
781524693396357120,Twitter for iPhone,"['idk', 'why', 'this', 'keep', 'happening', 'we', 'only', 'rate', 'dog', 'not', 'bangladeshi', 'couch', 'chipmunk', 'please', 'only', 'send', 'dog', '12', '10', 'http', 't', 'co', 'ya7bviquuf']",,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,None,None,None,None,None,2016-09-29 16:03:01,20532,5469,8943071,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,Chesapeake_Bay_retriever,0.0035225,unknown,23
781251288990355457,Twitter for iPhone,"['this', 'is', 'oakley', 'he', 'just', 'got', 'yelled', 'at', 'for', 'going', '46', 'in', 'a', '45', 'churlish', 'af', '11', '10', 'would', 'still', 'pet', 'so', 'well', 'http', 't', 'co', 'xiysa6lpa4']",,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,Oakley,None,None,None,None,2016-09-28 21:56:36,8322,2043,8943071,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,Mexican_hairless,0.8877709999999999,male,27
781163403222056960,Twitter for iPhone,"['we', 'normally', 'don', 't', 'rate', 'lobster', 'but', 'this', 'one', 'appears', 'to', 'be', 'a', 'really', 'good', 'lobster', '10', '10', 'would', 'pet', 'with', 'caution', 'http', 't', 'co', 'ykhc7u7uuy']",,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,None,None,None,None,None,2016-09-28 16:07:23,9708,2715,8943071,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland_sheepdog,0.973841,unknown,26
780931614150983680,Twitter for iPhone,"['i', 'want', 'to', 'finally', 'rate', 'this', 'iconic', 'puppo', 'who', 'think', 'the', 'parade', 'is', 'all', 'for', 'him', '13', '10', 'would', 'absolutely', 'attend', 'http', 't', 'co', '5duyou4b8d']",,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13,10,None,None,None,None,puppo,2016-09-28 00:46:20,21368,7165,8943071,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,,0.0,male,25
780858289093574656,Twitter for iPhone,"['this', 'is', 'dash', 'he', 's', 'very', 'stylish', 'but', 'also', 'incredibly', 'unimpressed', 'with', 'the', 'current', 'state', 'of', 'our', 'nation', '10', '10', 'would', 'pet', 'ear', 'first', 'http', 't', 'co', 'yelo4hvxi6']",,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dash,None,None,None,None,2016-09-27 19:54:58,7104,1969,8943071,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake_Bay_retriever,0.488555,male,28
780800785462489090,Twitter for iPhone,"['this', 'is', 'koda', 'he', 'ha', 'a', 'weird', 'relationship', 'with', 'tall', 'grass', 'slightly', 'concerning', '11', '10', 'would', 'def', 'still', 'pet', 'http', 't', 'co', 'kqzsr8ecsw']",,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,None,None,None,None,2016-09-27 16:06:28,5420,1277,8943072,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,Siberian_husky,0.951963,male,23
780601303617732608,Twitter for iPhone,"['meet', 'hercules', 'he', 'can', 'have', 'whatever', 'he', 'want', 'for', 'the', 'rest', 'of', 'eternity', '12', '10', 'would', 'snug', 'passionately', 'http', 't', 'co', 'mh0ioyfdig']",,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,Hercules,None,None,None,None,2016-09-27 02:53:48,11964,3303,8943072,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_Bernard,0.995143,male,22
780543529827336192,Twitter for iPhone,"['here', 's', 'a', 'perturbed', 'super', 'floof', '12', '10', 'would', 'snug', 'so', 'damn', 'well', 'http', 't', 'co', 'vg095mi09q']",,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,None,None,None,None,None,2016-09-26 23:04:13,6225,1716,8943072,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden_retriever,0.628312,,17
780496263422808064,Twitter for iPhone,"['rt', 'dog', 'rate', 'this', 'is', 'bell', 'she', 'like', 'holding', 'hand', '12', '10', 'would', 'definitely', 'pet', 'with', 'other', 'hand', 'http', 't', 'co', 'bxiuvkqo9b']",4196983835.0,"https://twitter.com/dog_rates/status/742423170473463808/photo/1,https://twitter.com/dog_rates/status/742423170473463808/photo/1",12,10,Bell,None,None,None,None,2016-09-26 19:56:24,0,3607,8943072,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,pug,0.99731,female,22
780476555013349377,Twitter for iPhone,"['rt', 'patreon', 'well', 'dog', 'rate', 'is', 'on', 'patreon', '12', '10', 'http', 't', 'co', 'rnkvzt6rjs', 'http', 't', 'co', 'v4e2ywe8io']",1228325660.0,"https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1,https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1",12,10,None,None,None,None,None,2016-09-26 18:38:05,0,109,8943072,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,1,pug,0.919255,unknown,18
780459368902959104,Twitter for iPhone,"['this', 'is', 'bear', 'don', 't', 'worry', 'he', 's', 'not', 'a', 'real', 'bear', 'tho', 'contains', 'unreal', 'amount', 'of', 'squish', '11', '10', 'heteroskedastic', 'af', 'http', 't', 'co', 'coi4l1t2sm']",,https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,Bear,None,None,None,None,2016-09-26 17:29:48,5231,1057,8943072,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great_Dane,0.382491,male,26
780192070812196864,Twitter for iPhone,"['we', 'only', 'rate', 'dog', 'pls', 'stop', 'sending', 'in', 'non', 'canine', 'like', 'this', 'urban', 'floof', 'giraffe', 'i', 'can', 't', 'handle', 'this', '11', '10', 'http', 't', 'co', 'zhiqpm5gni']",,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11,10,None,None,None,None,None,2016-09-25 23:47:39,8588,2199,8943072,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,vizsla,0.144012,unknown,26
