date_time,favorites,retweets,tweet_id,user_favourites,user_followers
2017-01-12 16:54:26,9543,1963,819588359383371776,146211,8943069
2017-01-12 00:55:47,7129,1177,819347104292290561,146211,8943069
2017-01-11 17:42:57,2237,401,819238181065359361,146211,8943069
2017-01-11 17:01:16,22795,6592,819227688460238848,146211,8943069
2017-01-11 02:57:27,0,36316,819015337530290176,146211,8943069
2017-01-11 02:57:26,0,18691,819015331746349057,146211,8943069
2017-01-11 02:21:57,44808,18691,819006400881917954,146211,8943069
2017-01-11 02:15:36,85979,36316,819004803107983360,146211,8943069
2017-01-10 02:30:30,0,20602,818646164899774465,146211,8943069
2017-01-10 01:15:10,22146,7422,818627210458333184,146209,8943692
2017-01-10 00:24:38,9724,2492,818614493328580609,146211,8943069
2017-01-09 22:42:41,0,6009,818588835076603904,146211,8943069
2017-01-09 19:14:36,10745,2402,818536468981415936,146211,8943069
2017-01-09 04:04:51,0,7914,818307523543449600,146211,8943069
2017-01-09 00:53:55,10885,2207,818259473185828864,146211,8943069
2017-01-08 17:20:31,12133,2512,818145370475810820,146211,8943069
2017-01-08 01:40:55,4802,787,817908911860748288,146211,8943069
2017-01-07 20:18:46,50992,26604,817827839487737858,146211,8943069
2017-01-07 16:59:28,10639,2638,817777686764523521,146211,8943069
2017-01-07 01:00:41,11645,2903,817536400337801217,146211,8943069
2017-01-06 22:45:43,0,3339,817502432452313088,146211,8943069
2017-01-06 17:33:29,33357,14403,817423860136083457,146209,8943692
2017-01-06 17:00:38,5536,932,817415592588222464,146211,8943069
2017-01-06 01:31:47,0,8318,817181837579653120,146211,8943069
2017-01-06 00:49:53,8673,1989,817171292965273600,146211,8943069
2017-01-05 21:29:55,12097,2556,817120970343411712,146211,8943069
2017-01-05 17:13:55,8491,1615,817056546584727552,146211,8943069
2017-01-05 02:09:53,0,4634,816829038950027264,146211,8943069
2017-01-05 01:20:46,9902,2007,816816676327063552,146211,8943069
2017-01-04 17:27:59,9675,2149,816697700272001025,146211,8943069
2017-01-04 01:05:59,30058,7914,816450570814898180,146211,8943069
2017-01-03 17:33:39,8505,1915,816336735214911488,146211,8943069
2017-01-03 01:20:49,8836,2094,816091915477250048,146211,8943069
2017-01-02 23:23:48,0,999,816062466425819140,146211,8943069
2017-01-02 20:12:21,0,5167,816014286006976512,146211,8943069
2017-01-02 18:38:42,4886,999,815990720817401858,146211,8943069
2017-01-02 17:00:46,22147,8318,815966073409433600,146211,8943069
2017-01-02 02:26:09,0,4063,815745968457060357,146211,8943069
2017-01-02 01:48:06,9744,2228,815736392542261248,146211,8943069
2017-01-01 19:22:38,8139,1624,815639385530101762,146211,8943069
2017-01-01 02:53:20,10261,3755,815390420867969024,146211,8943069
2016-12-31 00:08:17,7570,1257,814986499976527872,146211,8943069
2016-12-30 01:05:33,11154,2657,814638523311648768,146211,8943069
2016-12-29 21:06:41,0,5752,814578408554463233,146211,8943069
2016-12-29 17:54:58,8547,1836,814530161257443328,146211,8943069
2016-12-28 16:56:16,28470,8544,814153002265309185,146211,8943069
2016-12-28 03:08:11,0,3138,813944609378369540,146211,8943069
2016-12-28 00:52:25,9227,1833,813910438903693312,146211,8943069
2016-12-27 18:24:12,36089,13767,813812741911748608,146211,8943069
2016-12-27 17:36:16,8248,1731,813800681631023104,146211,8943069
2016-12-26 03:00:30,18472,7190,813217897535406080,146211,8943069
2016-12-26 02:00:11,9160,1795,813202720496779264,146211,8943069
2016-12-26 01:00:05,19665,4293,813187593374461952,146211,8943069
2016-12-26 00:00:03,9181,1902,813172488309972993,146211,8943069
2016-12-25 23:00:08,7701,2174,813157409116065792,146211,8943069
2016-12-25 22:00:04,8419,2357,813142292504645637,146211,8943069
2016-12-25 21:12:41,4449,440,813130366689148928,146211,8943069
2016-12-25 21:00:18,11710,3070,813127251579564032,146211,8943069
2016-12-25 20:00:07,10225,2701,813112105746448384,146211,8943069
2016-12-25 19:00:02,10496,3589,813096984823349248,146211,8943069
2016-12-25 18:00:17,9823,2755,813081950185472002,146211,8943069
2016-12-25 17:00:08,7874,1923,813066809284972545,146211,8943069
2016-12-25 16:00:16,20789,7273,813051746834595840,146211,8943069
2016-12-24 22:04:54,7493,1881,812781120811126785,146211,8943069
2016-12-24 17:18:34,6568,1424,812709060537683968,146211,8943069
2016-12-24 03:40:19,6003,1201,812503143955202048,146211,8943069
2016-12-24 01:16:12,7908,1911,812466873996607488,146211,8943069
2016-12-23 19:00:19,13548,3621,812372279581671427,146211,8943069
2016-12-22 17:23:53,7222,1384,811985624773361665,146211,8943069
2016-12-22 01:24:33,7485,1566,811744202451197953,146211,8943069
2016-12-21 19:01:02,5562,727,811647686436880384,146211,8943069
2016-12-21 17:39:46,12657,3033,811627233043480576,146211,8943069
2016-12-21 01:44:13,20769,6305,811386762094317568,146211,8943069
2016-12-19 23:06:23,5287,1417,810984652412424192,146211,8943069
2016-12-19 17:14:23,8930,1745,810896069567610880,146211,8943069
2016-12-19 01:26:42,10881,2608,810657578271330305,146211,8943069
2016-12-18 00:43:57,34917,11095,810284430598270976,146211,8943069
2016-12-17 22:43:27,14581,3331,810254108431155201,146211,8943069
2016-12-17 00:38:52,15451,3886,809920764300447744,146211,8943069
2016-12-16 17:14:20,0,4836,809808892968534016,146211,8943069
2016-12-15 17:23:04,6895,1442,809448704142938112,146211,8943069
2016-12-15 02:14:29,19755,5518,809220051211603969,146209,8943692
2016-12-14 17:16:53,13132,3493,809084759137812480,146211,8943069
2016-12-14 00:57:20,10048,2999,808838249661788160,146211,8943069
2016-12-13 18:01:07,7845,2138,808733504066486276,146211,8943069
2016-12-13 02:39:32,11228,2577,808501579447930884,146211,8943069
2016-12-12 16:16:49,42222,20602,808344865868283904,146211,8943069
2016-12-12 02:21:26,0,5842,808134635716833280,146211,8943069
2016-12-12 00:29:28,8751,2189,808106460588765185,146211,8943069
2016-12-11 17:31:39,12449,3501,808001312164028416,146211,8943069
2016-12-10 16:22:02,14480,3574,807621403335917568,146211,8943069
2016-12-09 06:17:20,117235,54705,807106840509214720,146211,8943069
2016-12-09 03:08:45,0,7253,807059379405148160,146211,8943069
2016-12-08 23:53:08,13007,3828,807010152071229440,146211,8943069
2016-12-07 22:38:52,73992,34188,806629075125202948,146211,8943069
2016-12-07 22:06:10,0,5469,806620845233815552,146211,8943069
2016-12-07 19:09:37,4868,1941,806576416489959424,146211,8943069
2016-12-07 16:53:43,10147,2335,806542213899489280,146211,8943069
2016-12-06 21:04:11,0,11502,806242860592926720,146211,8943069
2016-12-06 19:29:28,6405,1184,806219024703037440,146211,8943069
2016-12-06 02:15:59,0,5305,805958939288408065,146211,8943069
2016-12-06 00:32:26,8241,1903,805932879469572096,146211,8943069
2016-12-05 17:31:15,6516,1798,805826884734976000,146211,8943069
2016-12-05 17:16:37,0,7927,805823200554876929,146211,8943069
2016-12-04 21:14:20,5720,1643,805520635690676224,146211,8943069
2016-12-04 19:02:24,8747,2494,805487436403003392,146211,8943069
2016-12-04 00:30:29,7808,1699,805207613751304193,146211,8943069
2016-12-02 17:27:25,13604,3785,804738756058218496,146211,8943069
2016-12-02 00:02:45,6095,1991,804475857670639616,146211,8943069
2016-12-01 19:56:00,0,3197,804413760345620481,146211,8943069
2016-11-30 18:16:08,44101,15916,804026241225523202,146211,8943069
2016-11-30 01:31:12,9987,2710,803773340896923648,146211,8943069
2016-11-29 20:08:52,0,7349,803692223237865472,146211,8943069
2016-11-29 16:33:36,10863,4105,803638050916102144,146211,8943069
2016-11-28 23:30:47,7723,1858,803380650405482500,146211,8943069
2016-11-28 19:35:59,0,5267,803321560782307329,146211,8943069
2016-11-28 16:37:19,9963,2430,803276597545603072,146211,8943069
2016-11-27 19:09:28,8960,1976,802952499103731712,146211,8943069
2016-11-26 21:26:58,0,2878,802624713319034886,146211,8943069
2016-11-26 19:50:26,7056,1447,802600418706604034,146211,8943069
2016-11-26 18:00:13,8892,2482,802572683846291456,146211,8943069
2016-11-26 01:31:31,16072,5770,802323869084381190,146211,8943069
2016-11-25 21:37:47,6888,1363,802265048156610565,146211,8943069
2016-11-25 19:55:35,9036,2597,802239329049477120,146211,8943069
2016-11-25 16:22:55,0,270,802185808107208704,146211,8943069
2016-11-25 01:18:59,7702,1710,801958328846974976,146211,8943069
2016-11-24 18:28:13,1782,235,801854953262350336,146211,8943069
2016-11-23 21:29:33,8188,2044,801538201127157760,146211,8943069
2016-11-23 04:45:12,6013,808,801285448605831168,146211,8943069
2016-11-22 20:58:07,24290,5842,801167903437357056,146211,8943069
2016-11-22 18:17:08,0,3914,801127390143516673,146211,8943069
2016-11-22 17:28:25,8021,2082,801115127852503040,146211,8943069
2016-11-22 00:32:18,685,97,800859414831898624,146211,8943069
2016-11-22 00:17:10,0,1593,800855607700029440,146211,8943069
2016-11-21 17:23:47,10518,2769,800751577355128832,146211,8943069
2016-11-21 01:37:04,13049,2961,800513324630806528,146211,8943069
2016-11-20 22:02:27,9454,2154,800459316964663297,146211,8943069
2016-11-20 21:00:48,0,4280,800443802682937345,146211,8943069
2016-11-20 17:20:08,11095,2779,800388270626521089,146211,8943069
2016-11-20 04:06:37,0,3898,800188575492947969,146211,8943069
2016-11-20 00:59:15,15185,2520,800141422401830912,146211,8943069
2016-11-19 16:49:49,28146,13010,800018252395122689,146211,8943069
2016-11-19 00:40:24,0,4629,799774291445383169,146211,8943069
2016-11-18 23:35:32,8341,2143,799757965289017345,146211,8943069
2016-11-18 01:24:14,8021,1909,799422933579902976,146211,8943069
2016-11-17 17:50:33,0,5405,799308762079035393,146211,8943070
2016-11-17 17:04:16,9810,2721,799297110730567681,146211,8943070
2016-11-17 01:35:54,8033,2457,799063482566066176,146211,8943070
2016-11-16 17:01:16,12993,4402,798933969379225600,146211,8943070
2016-11-16 16:28:21,7470,1429,798925684722855936,146211,8943070
2016-11-16 01:54:03,0,6578,798705661114773508,146211,8943070
2016-11-16 01:39:30,0,7690,798701998996647937,146211,8943070
2016-11-16 01:23:12,0,6465,798697898615730177,146211,8943070
2016-11-16 01:09:57,0,4896,798694562394996736,146211,8943070
2016-11-16 00:38:54,0,2309,798686750113755136,146211,8943070
2016-11-16 00:22:12,0,4699,798682547630837760,146211,8943070
2016-11-15 23:44:44,0,5503,798673117451325440,146211,8943070
2016-11-15 23:13:58,0,3876,798665375516884993,146211,8943070
2016-11-15 21:49:12,0,1834,798644042770751489,146211,8943070
2016-11-15 20:47:30,0,1962,798628517273620480,146211,8943070
2016-11-15 17:54:59,0,5623,798585098161549313,146211,8943070
2016-11-15 17:22:24,0,5779,798576900688019456,146211,8943070
2016-11-15 01:44:00,0,3293,798340744599797760,146211,8943071
2016-11-14 17:03:50,10351,2529,798209839306514432,146211,8943071
2016-11-14 01:18:12,11509,3077,797971864723324932,146211,8943071
2016-11-12 21:02:38,14465,4824,797545162159308800,146211,8943071
2016-11-12 00:36:46,19794,6499,797236660651966464,146211,8943071
2016-11-11 19:55:50,223,26,797165961484890113,146211,8943071
2016-11-11 02:35:32,0,8841,796904159865868288,146211,8943071
2016-11-11 00:03:42,7631,1898,796865951799083009,146211,8943071
2016-11-10 17:02:03,11734,3003,796759840936919040,146211,8943071
2016-11-10 04:01:37,0,7165,796563435802726400,146211,8943071
2016-11-09 22:49:15,7527,1736,796484825502875648,146211,8943071
2016-11-09 16:22:22,10922,4095,796387464403357696,146211,8943071
2016-11-09 02:29:25,0,14125,796177847564038144,146211,8943071
2016-11-09 00:37:46,32012,14125,796149749086875649,146211,8943071
2016-11-08 23:01:49,4940,1785,796125600683540480,146211,8943071
2016-11-08 22:25:27,9038,2391,796116448414461957,146211,8943071
2016-11-08 20:00:55,8401,2281,796080075804475393,146211,8943071
2016-11-08 16:47:50,10729,3682,796031486298386433,146211,8943071
2016-11-07 03:14:10,49199,23329,795464331001561088,146211,8943071
2016-11-06 22:59:35,9972,2835,795400264262053889,146211,8943071
2016-11-06 01:33:58,16084,5383,795076730285391872,146211,8943071
2016-11-05 19:24:28,0,3343,794983741416415232,146211,8943071
2016-11-05 15:37:24,10160,2294,794926597468000259,146211,8943071
2016-11-04 01:48:22,0,10171,794355576146903043,146211,8943071
2016-11-04 00:15:59,9540,2654,794332329137291264,146211,8943071
2016-11-03 15:51:10,9177,3287,794205286408003585,146211,8943071
2016-11-02 23:45:19,16711,4836,793962221541933056,146211,8943071
2016-11-02 16:00:06,9162,1833,793845145112371200,146211,8943071
2016-11-02 00:42:53,0,3098,793614319594401792,146211,8943071
2016-11-01 23:53:02,7931,1598,793601777308463104,146211,8943071
2016-11-01 17:12:16,10608,2353,793500921481273345,146211,8943071
2016-11-01 03:00:09,24424,9057,793286476301799424,146211,8943071
2016-11-01 02:00:14,8637,2370,793271401113350145,146211,8943071
2016-11-01 01:00:05,19866,8254,793256262322548741,146211,8943071
2016-11-01 00:00:38,10447,3258,793241302385262592,146211,8943071
2016-10-31 23:00:11,9758,2850,793226087023144960,146211,8943071
2016-10-31 22:00:04,8868,2765,793210959003287553,146211,8943071
2016-10-31 21:00:23,15145,5563,793195938047070209,146211,8943071
2016-10-31 20:00:05,6895,1981,793180763617361921,146211,8943071
2016-10-31 19:00:10,9325,2754,793165685325201412,146211,8943071
2016-10-31 18:00:14,6138,1684,793150605191548928,146211,8943071
2016-10-31 17:00:11,6359,2470,793135492858580992,146211,8943071
2016-10-31 16:00:13,12560,3884,793120401413079041,146211,8943071
2016-10-31 02:17:31,14209,3932,792913359805018113,146211,8943071
2016-10-31 00:20:11,11222,4230,792883833364439040,146211,8943071
2016-10-30 17:02:53,7309,1656,792773781206999040,146211,8943071
2016-10-29 15:55:58,13321,4258,792394556390137856,146211,8943071
2016-10-28 17:07:05,7092,1768,792050063153438720,146211,8943071
2016-10-28 01:58:16,0,20866,791821351946420224,146211,8943071
2016-10-27 23:30:09,0,9463,791784077045166082,146211,8943071
2016-10-27 23:17:38,0,3777,791780927877898241,146211,8943071
2016-10-27 22:53:48,44778,21932,791774931465953280,146211,8943071
2016-10-27 16:06:04,11669,3098,791672322847637504,146211,8943071
2016-10-26 22:31:36,13064,4063,791406955684368384,146211,8943071
2016-10-26 16:14:55,8696,2504,791312159183634433,146211,8943071
2016-10-25 21:18:40,0,4046,791026214425268224,146209,8943694
2016-10-25 18:44:32,9759,2108,790987426131050500,146211,8943071
2016-10-25 16:00:09,16561,4634,790946055508652032,146211,8943071
2016-10-25 01:14:59,0,2282,790723298204217344,146211,8943071
2016-10-24 23:37:28,8155,1901,790698755171364864,146211,8943071
2016-10-24 15:53:19,20521,7047,790581949425475584,146211,8943071
2016-10-23 23:42:19,7769,1864,790337589677002753,146211,8943071
2016-10-23 19:42:02,12470,3138,790277117346975746,146211,8943071
2016-10-23 16:25:25,0,3521,790227638568808452,146211,8943071
2016-10-23 00:27:05,9187,2282,789986466051088384,146211,8943071
2016-10-22 22:42:52,0,4060,789960241177853952,146211,8943071
2016-10-22 18:57:48,10260,4090,789903600034189313,146211,8943071
2016-10-22 00:45:17,7424,1742,789628658055020548,146211,8943071
2016-10-21 22:48:24,6687,1898,789599242079838210,146211,8943071
2016-10-21 18:16:44,11634,3343,789530877013393408,146211,8943071
2016-10-21 03:56:25,8577,2264,789314372632018944,146211,8943071
2016-10-21 01:42:53,0,4864,789280767834746880,146211,8943071
2016-10-21 00:53:56,9046,2575,789268448748703744,146211,8943071
2016-10-20 16:15:26,9644,2758,789137962068021249,146211,8943071
2016-10-20 01:03:11,27239,12346,788908386943430656,146211,8943071
2016-10-19 15:37:03,27093,10171,788765914992902144,146211,8943071
2016-10-19 01:29:35,0,7072,788552643979468800,146211,8943071
2016-10-18 16:11:17,15417,5200,788412144018661376,146211,8943071
2016-10-18 00:41:57,7168,2071,788178268662984705,146211,8943071
2016-10-17 22:51:57,6073,1257,788150585577050112,146211,8943071
2016-10-17 17:32:13,0,3391,788070120937619456,146211,8943071
2016-10-17 15:31:05,6076,1290,788039637453406209,146211,8943071
2016-10-17 00:20:47,8545,3010,787810552592695296,146211,8943071
2016-10-16 18:11:26,10186,2748,787717603741622272,146211,8943071
2016-10-15 21:01:17,10807,2816,787397959788929025,146211,8943071
2016-10-15 16:01:13,7723,1722,787322443945877504,146211,8943071
2016-10-15 02:04:45,0,6671,787111942498508800,146211,8943071
2016-10-14 16:13:10,26422,7869,786963064373534720,146211,8943071
2016-10-14 00:47:00,0,2396,786729988674449408,146211,8943071
2016-10-13 23:23:56,18093,6040,786709082849828864,146211,8943071
2016-10-13 20:28:35,10509,2507,786664955043049472,146211,8943071
2016-10-13 15:54:28,9375,3093,786595970293370880,146211,8943071
2016-10-13 00:29:39,10796,3434,786363235746385920,146211,8943071
2016-10-12 19:24:27,7912,2793,786286427768250368,146211,8943071
2016-10-12 15:55:59,15095,4652,786233965241827333,146211,8943071
2016-10-12 03:50:17,1413,154,786051337297522688,146211,8943071
2016-10-12 02:53:11,0,6898,786036967502913536,146211,8943071
2016-10-11 19:39:28,11297,3142,785927819176054784,146211,8943071
2016-10-11 16:00:24,6641,1780,785872687017132033,146211,8943071
2016-10-11 00:34:48,7795,2208,785639753186217984,146211,8943071
2016-10-10 17:32:08,9024,1963,785533386513321988,146211,8943071
2016-10-10 16:20:36,6067,1238,785515384317313025,146211,8943071
2016-10-09 23:44:41,7204,1597,785264754247995392,146211,8943071
2016-10-09 17:31:53,11914,4752,785170936622350336,146211,8943071
2016-10-08 18:41:19,10017,3197,784826020293709826,146211,8943071
2016-10-07 22:15:26,8886,2487,784517518371221505,146211,8943071
2016-10-07 16:33:21,5664,1253,784431430411685888,146211,8943071
2016-10-07 00:06:50,19844,7927,784183165795655680,146211,8943071
2016-10-06 15:49:14,29447,10931,784057939640352768,146211,8943071
2016-10-06 01:23:05,29679,10627,783839966405230592,146211,8943071
2016-10-06 00:08:09,7293,1934,783821107061198850,146211,8943071
2016-10-05 15:47:27,10370,3169,783695101801398276,146211,8943071
2016-10-05 00:40:09,8361,2200,783466772167098368,146211,8943071
2016-10-04 19:42:03,16728,5369,783391753726550016,146211,8943071
2016-10-04 16:46:14,0,5452,783347506784731136,146211,8943071
2016-10-04 15:55:06,28811,11502,783334639985389568,146211,8943071
2016-10-03 23:25:55,8087,2161,783085703974514689,146211,8943071
2016-10-03 15:42:44,23883,7253,782969140009107456,146211,8943071
2016-10-03 01:00:34,7394,1389,782747134529531904,146211,8943071
2016-10-02 23:23:04,17095,5305,782722598790725632,146211,8943071
2016-10-02 15:10:30,7716,1842,782598640137187329,146211,8943071
2016-10-01 19:47:08,16471,5447,782305867769217024,146211,8943071
2016-10-01 00:58:26,0,6096,782021823840026624,146211,8943071
2016-09-30 20:33:43,11021,3319,781955203444699136,146211,8943071
2016-09-30 01:08:10,10329,2675,781661882474196992,146211,8943071
2016-09-30 00:41:48,3950,1113,781655249211752448,146211,8943071
2016-09-29 16:03:01,20532,5469,781524693396357120,146211,8943071
2016-09-29 01:42:20,7078,2515,781308096455073793,146211,8943071
2016-09-28 21:56:36,8322,2043,781251288990355457,146211,8943071
2016-09-28 16:07:23,9708,2715,781163403222056960,146211,8943071
2016-09-28 00:46:20,21368,7165,780931614150983680,146211,8943071
2016-09-27 19:54:58,7104,1969,780858289093574656,146211,8943071
2016-09-27 16:06:28,5420,1277,780800785462489090,146211,8943072
2016-09-27 02:53:48,11964,3303,780601303617732608,146211,8943072
2016-09-26 23:04:13,6225,1716,780543529827336192,146211,8943072
2016-09-26 19:56:24,0,3607,780496263422808064,146211,8943072
2016-09-26 18:38:05,0,109,780476555013349377,146211,8943072
2016-09-26 17:29:48,5231,1057,780459368902959104,146211,8943072
2016-09-25 23:47:39,8588,2199,780192070812196864,146211,8943072
2016-09-25 17:10:10,0,2258,780092040432480260,146211,8943072
2016-09-25 16:00:13,11989,4863,780074436359819264,146211,8943072
2016-09-25 00:06:08,18629,6898,779834332596887552,146211,8943072
2016-09-23 17:50:56,8663,3058,779377524342161408,146211,8943072
2016-09-23 01:04:56,0,17940,779124354206535695,146211,8943072
2016-09-22 20:33:42,14571,4440,779056095788752897,146211,8943072
2016-09-22 16:13:51,19695,7041,778990705243029504,146211,8943072
2016-09-22 01:54:34,0,9700,778774459159379968,146211,8943072
2016-09-22 01:16:45,851,357,778764940568104960,146211,8943072
2016-09-22 00:13:04,6797,1279,778748913645780993,146211,8943072
2016-09-21 17:42:10,5685,1470,778650543019483137,146211,8943072
2016-09-21 16:00:17,4557,993,778624900596654080,146211,8943072
2016-09-21 01:39:11,13443,4241,778408200802557953,146211,8943072
2016-09-21 00:53:04,0,11992,778396591732486144,146211,8943072
2016-09-21 00:00:35,5750,1079,778383385161035776,146211,8943072
2016-09-20 17:36:50,10239,3235,778286810187399168,146211,8943072
2016-09-20 01:12:28,8386,2591,778039087836069888,146211,8943072
2016-09-20 00:24:34,6472,1574,778027034220126208,146211,8943072
2016-09-19 19:31:59,0,3463,777953400541634568,146211,8943072
2016-09-19 15:00:20,6266,1596,777885040357281792,146211,8943072
2016-09-19 01:42:24,11080,2878,777684233540206592,146211,8943072
2016-09-18 22:54:18,0,4143,777641927919427584,146211,8943072
2016-09-18 21:33:11,8607,2465,777621514455814149,146211,8943072
2016-09-17 16:57:35,14048,4228,777189768882946048,146211,8943072
2016-09-16 16:24:19,0,13414,776819012571455488,146211,8943072
2016-09-16 16:00:31,4813,1182,776813020089548800,146211,8943072
2016-09-15 17:48:25,8690,2715,776477788987613185,146211,8943072
2016-09-15 02:42:54,0,8935,776249906839351296,146211,8943072
2016-09-15 00:36:55,29436,15506,776218204058357768,146211,8943072
2016-09-14 23:30:38,9472,2471,776201521193218049,146211,8943072
2016-09-14 17:40:06,11595,4280,776113305656188928,146211,8943072
2016-09-14 16:00:49,1813,147,776088319444877312,146211,8943072
2016-09-14 03:27:11,0,16437,775898661951791106,146211,8943072
2016-09-13 23:44:54,11530,2603,775842724423557120,146211,8943072
2016-09-13 16:30:07,13687,3914,775733305207554048,146211,8943072
2016-09-13 16:13:44,12815,4510,775729183532220416,146211,8943072
2016-09-12 16:05:54,7280,2898,775364825476165632,146211,8943072
2016-09-12 15:10:21,10014,3827,775350846108426240,146211,8943072
2016-09-11 21:34:30,15315,4629,775085132600442880,146211,8943072
2016-09-10 23:54:11,8477,1749,774757898236878852,146211,8943072
2016-09-10 16:03:16,6631,1693,774639387460112384,146211,8943072
2016-09-09 18:31:54,21444,5405,774314403806253056,146211,8943072
2016-09-08 20:45:53,10573,3771,773985732834758656,146211,8943072
2016-09-08 16:33:46,6310,1714,773922284943896577,146211,8943072
2016-09-08 02:09:06,6497,1594,773704687002451968,146211,8943072
2016-09-07 23:52:41,5276,1286,773670353721753600,146211,8943072
2016-09-07 15:44:53,21785,6009,773547596996571136,146211,8943072
2016-09-07 01:47:12,0,4951,773336787167145985,146211,8943072
2016-09-06 23:56:05,22929,7320,773308824254029826,146211,8943072
2016-09-06 19:52:39,9321,3193,773247561583001600,146211,8943072
2016-09-06 16:10:20,9839,4037,773191612633579521,146209,8943695
2016-09-05 19:22:09,8418,3790,772877495989305348,146211,8943072
2016-09-05 15:58:34,7911,2309,772826264096874500,146211,8943072
2016-09-05 02:00:22,0,3308,772615324260794368,146211,8943072
2016-09-04 23:46:12,6380,1665,772581559778025472,146211,8943072
2016-09-03 22:02:38,5929,1354,772193107915964416,146211,8943072
2016-09-03 19:23:13,3751,1110,772152991789019136,146211,8943072
2016-09-03 17:02:54,3711,721,772117678702071809,146211,8943072
2016-09-03 16:52:02,2686,459,772114945936949249,146211,8943072
2016-09-03 16:04:27,3943,918,772102971039580160,146211,8943072
2016-09-03 03:13:29,6478,1846,771908950375665664,146211,8943072
2016-09-02 18:03:10,11799,3293,771770456517009408,146211,8943072
2016-09-02 00:12:18,8140,2556,771500966810099713,146211,8943072
2016-09-01 16:14:48,10302,4951,771380798096281600,146211,8943072
2016-09-01 02:21:21,0,7271,771171053431250945,146211,8943072
2016-09-01 00:04:38,9000,2857,771136648247640064,146211,8943072
2016-08-31 21:47:27,6129,1404,771102124360998913,146211,8943072
2016-08-31 15:58:28,6763,1618,771014301343748096,146211,8943072
2016-08-31 00:58:39,4849,1178,770787852854652928,146211,8943072
2016-08-30 23:58:40,5099,1389,770772759874076672,146211,8943072
2016-08-30 16:11:18,7221,1738,770655142660169732,146211,8943072
2016-08-30 00:14:12,6230,2050,770414278348247044,146211,8943072
2016-08-29 16:14:30,6115,1432,770293558247038976,146211,8943072
2016-08-29 03:00:36,0,2976,770093767776997377,146211,8943072
2016-08-29 01:22:47,7467,2249,770069151037685760,146211,8943072
2016-08-28 16:51:16,30726,9306,769940425801170949,146211,8943072
2016-08-28 00:37:54,6314,1644,769695466921623552,146211,8943072
2016-08-27 00:47:53,0,7559,769335591808995329,146211,8943072
2016-08-26 16:37:54,5299,1675,769212283578875904,146211,8943072
2016-08-26 00:38:52,14073,6354,768970937022709760,146211,8943072
2016-08-25 20:35:48,0,2605,768909767477751808,146209,8943695
2016-08-25 16:58:45,4103,867,768855141948723200,146211,8943072
2016-08-25 00:43:02,4047,1169,768609597686943744,146211,8943072
2016-08-24 23:50:10,4949,1248,768596291618299904,146211,8943072
2016-08-24 21:02:45,0,5695,768554158521745409,146211,8943072
2016-08-24 15:43:39,13392,3330,768473857036525572,146211,8943072
2016-08-23 21:09:14,10679,3463,768193404517830656,146211,8943072
2016-08-23 00:40:31,4668,1349,767884188863397888,146211,8943072
2016-08-22 16:06:54,15731,5267,767754930266464257,146211,8943072
2016-08-21 23:15:55,7381,2289,767500508068192258,146211,8943072
2016-08-21 02:47:37,12088,3671,767191397493538821,146211,8943072
2016-08-20 22:12:29,10000,2797,767122157629476866,146211,8943072
2016-08-20 05:08:29,0,5494,766864461642756096,146211,8943072
2016-08-20 00:26:19,4962,1331,766793450729734144,146211,8943072
2016-08-19 19:14:16,2570,366,766714921925144576,146211,8943072
2016-08-19 17:47:52,3940,776,766693177336135680,146211,8943072
2016-08-18 23:55:18,5888,1539,766423258543644672,146211,8943072
2016-08-18 16:38:26,6671,1843,766313316352462849,146211,8943072
2016-08-18 01:03:45,0,2559,766078092750233600,146211,8943072
2016-08-18 00:28:24,4145,832,766069199026450432,146211,8943072
2016-08-17 20:27:34,3683,488,766008592277377025,146211,8943072
2016-08-17 01:20:27,7107,2109,765719909049503744,146211,8943072
2016-08-16 22:00:23,5099,1205,765669560888528897,146211,8943072
2016-08-16 03:52:26,26194,3314,765395769549590528,146211,8943072
2016-08-16 02:14:15,6938,2119,765371061932261376,146211,8943072
2016-08-15 16:22:20,11424,3308,765222098633691136,146211,8943072
2016-08-14 16:13:27,6338,1737,764857477905154048,146211,8943072
2016-08-13 00:38:30,5908,1470,764259802650378240,146211,8943072
2016-08-12 04:35:10,749,53,763956972077010945,146211,8943072
2016-08-11 20:40:41,12314,4046,763837565564780549,146211,8943072
2016-08-10 01:23:03,5283,1438,763183847194451968,146211,8943072
2016-08-10 00:16:21,0,2930,763167063695355904,146211,8943072
2016-08-09 20:03:43,7241,2254,763103485927849985,146211,8943072
2016-08-08 17:19:51,11887,3521,762699858130116608,146211,8943072
2016-08-08 02:13:34,11008,6244,762471784394268675,146211,8943072
2016-08-08 01:44:46,10101,4060,762464539388485633,146211,8943072
2016-08-07 15:56:28,4707,1084,762316489655476224,146211,8943072
2016-08-06 21:20:40,31224,15159,762035686371364864,146211,8943072
2016-08-06 17:26:19,5298,1951,761976711479193600,146211,8943072
2016-08-06 02:27:27,0,3816,761750502866649088,146211,8943072
2016-08-06 02:06:59,4196,840,761745352076779520,146211,8943072
2016-08-05 21:19:27,48461,28352,761672994376806400,146211,8943072
2016-08-05 16:28:54,4051,1162,761599872357261312,146211,8943072
2016-08-05 01:19:35,0,17628,761371037149827077,146211,8943072
2016-08-04 22:52:29,5091,1424,761334018830917632,146211,8943072
